district,cycle,real_data,territorial,avg_counting_hedging_corp,avg_counting_hedging_corp_dem_primary,avg_counting_hedging_corp_rep_primary,hedging_money_general_corp,hedging_money_dem_primary_corp,hedging_money_rep_primary_corp,avg_counting_hedging_ind,avg_counting_hedging_ind_dem_primary,avg_counting_hedging_ind_rep_primary,hedging_money_general_ind,hedging_money_dem_primary_ind,hedging_money_rep_primary_ind,avg_counting_hedging_smallind,avg_counting_hedging_smallind_dem_primary,avg_counting_hedging_smallind_rep_primary,hedging_money_general_smallind,hedging_money_dem_primary_smallind,hedging_money_rep_primary_smallind
TX08,1992,1.0,0,1.0,0.0,1.0,1233.6960784313726,0.0,0.0,1.0,0.0,1.0,517.5149700598803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX08,1994,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX08,1996,1.0,0,2.0,1.0,5.0,1708.0344827586207,0.0,186.6,2.0,1.0,6.0,573.2142857142857,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
TX08,1998,1.0,0,1.0,0.0,3.0,1079.8478260869565,0.0,11775.333333333334,1.0,0.0,3.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX08,2000,1.0,0,1.0,0.0,1.0,1143.0925925925926,0.0,58538.5,1.0,0.0,1.0,625.0,0.0,833.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0
TX08,2002,1.0,0,1.0,0.0,1.0,1328.9612403100775,0.0,25512.0,1.0,0.0,1.0,750.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,0.0
TX08,2004,1.0,0,1.0,0.0,1.0,1726.2222222222222,0.0,0.0,1.0,0.0,1.0,267.85714285714283,0.0,0.0,1.0,0.0,0.0,125.0,0.0,0.0
TX09,1980,1.0,0,1.0,2.0,0.0,445.45454545454544,0.0,0.0,1.0,2.0,0.0,500.0,231.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1982,1.0,0,2.0,4.0,1.0,675.4172185430464,1669.3333333333333,0.0,1.0,4.0,1.0,881.8181818181819,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1984,1.0,0,2.0,1.0,2.0,940.7485380116959,0.0,0.0,1.0,1.0,2.0,704.5977011494252,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1986,1.0,0,1.0,1.0,1.0,1117.4820143884892,0.0,0.0,1.0,1.0,1.0,742.3856209150326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1988,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,854.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1990,1.0,0,1.0,3.0,2.0,1624.4066666666668,1000.0,0.0,1.0,2.0,3.0,626.3753086419753,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1992,1.0,0,1.0,1.0,1.0,1528.3101265822784,0.0,0.0,1.0,1.0,2.0,648.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1994,1.0,0,1.5,1.0,1.0,1941.1822429906542,0.0,134.0,1.0,1.0,2.0,634.6938775510204,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,1996,1.0,0,1.5,3.0,1.0,2312.235576923077,5696.0,4281.0,1.0,3.0,1.0,533.3821656050956,492.5,500.0,1.0,0.0,0.0,84.0,0.0,0.0
TX09,1998,1.0,0,1.5,1.0,3.0,1919.55625,0.0,0.0,1.5,1.0,4.0,575.5462012320329,471.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,2000,1.0,0,1.0,1.0,2.0,1509.180904522613,10334.0,0.0,1.0,1.0,2.0,645.1602112676056,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,2002,1.0,0,1.0,1.0,1.0,1671.6911764705883,2250.0,0.0,1.0,1.0,2.0,712.1484375,880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX09,2004,1.0,0,1.0,2.0,0.0,4415.237288135593,0.0,0.0,1.0,0.0,1.0,746.3709677419355,0.0,15250.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1980,1.0,0,1.0,1.0,1.0,667.0215827338129,0.0,0.0,1.0,1.0,1.0,560.8108108108108,0.0,0.0,1.0,1.0,0.0,50.0,0.0,0.0
TX10,1982,1.0,0,1.0,1.0,0.0,486.5853658536585,0.0,0.0,0.0,1.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1984,1.0,0,1.0,1.0,0.0,714.457627118644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1986,1.0,0,1.0,1.0,1.0,1071.1416309012875,0.0,0.0,1.0,2.0,2.0,737.5077319587629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1990,1.0,0,1.0,1.0,0.0,1342.081818181818,0.0,0.0,1.0,1.0,1.0,486.74107142857144,500.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX10,1992,1.0,0,1.0,1.0,1.0,1140.96,0.0,0.0,1.0,1.0,1.0,351.54430379746833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1994,1.0,0,2.5,3.0,1.0,1664.8961038961038,1493.75,0.0,1.5,2.0,2.0,559.8765778401122,986.1111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,1996,1.0,0,1.5,1.0,1.0,1436.024193548387,0.0,0.0,1.5,1.0,1.0,617.7186813186813,729.125,0.0,1.0,0.0,0.0,150.0,0.0,0.0
TX10,1998,1.0,0,1.0,1.0,0.0,1234.1758241758241,0.0,0.0,1.0,1.0,0.0,608.5616438356165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,2000,1.0,0,1.5,1.0,1.0,1133.217741935484,18035.5,0.0,1.0,1.0,2.0,614.3835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,2002,1.0,0,1.0,1.0,1.0,1450.4305555555557,17625.0,0.0,1.0,1.0,0.0,589.651376146789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX10,2004,1.0,0,3.0,0.0,8.0,1842.9479166666667,0.0,500.0,1.0,1.0,7.0,821.2717948717949,0.0,1813.8333333333333,0.0,0.0,1.0,0.0,0.0,0.0
TX11,1980,1.0,0,1.0,2.0,0.0,484.71875,0.0,0.0,1.0,2.0,0.0,400.0,583.3333333333334,0.0,1.0,2.0,0.0,150.0,0.0,0.0
TX11,1982,1.0,0,2.0,2.0,0.0,620.6428571428571,0.0,0.0,1.0,1.0,0.0,875.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1984,1.0,0,1.0,1.0,0.0,722.90625,0.0,0.0,1.0,1.0,0.0,875.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1986,1.0,0,1.0,1.0,0.0,879.05,0.0,0.0,1.0,1.0,0.0,785.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,700.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1990,1.0,0,2.0,2.0,3.0,1840.921875,0.0,100.0,2.0,2.0,3.0,542.814502529511,1000.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1992,1.0,0,2.0,2.0,3.0,1174.0740740740741,0.0,0.0,1.5,1.0,1.0,524.1891891891892,562.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX11,1994,1.0,0,1.0,1.0,0.0,1058.7552447552448,0.0,0.0,1.0,1.0,1.0,448.8068181818182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX11,1996,1.0,0,1.5,1.0,2.0,1621.3698630136987,0.0,0.0,1.0,1.0,3.0,622.144694533762,1000.0,496.15384615384613,0.0,0.0,0.0,0.0,0.0,0.0
TX11,1998,1.0,0,1.0,1.0,0.0,1093.5425531914893,0.0,0.0,1.0,1.0,1.0,647.9166666666666,392.85714285714283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,2000,1.0,0,1.5,1.0,1.0,1612.5670103092784,10171.5,0.0,1.0,1.0,2.0,600.8922413793103,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0
TX11,2002,1.0,0,1.0,1.0,2.0,2103.864406779661,4166.666666666667,0.0,1.0,1.0,3.0,663.8967971530249,1000.0,500.0,1.0,0.0,1.0,2307.0,0.0,0.0
TX11,2004,1.0,0,1.0,0.0,1.0,2140.024096385542,0.0,0.0,1.0,0.0,4.0,601.6725888324873,0.0,812.5,0.0,0.0,2.0,0.0,0.0,0.0
TX12,1980,1.0,0,1.0,1.0,2.0,1269.6666666666667,0.0,0.0,1.0,1.0,1.0,744.5037037037036,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
TX12,1982,1.0,0,1.0,1.0,1.0,286.6666666666667,0.0,0.0,1.0,1.0,0.0,740.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1984,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1986,1.0,0,1.0,0.0,1.0,1682.5,0.0,0.0,1.0,0.0,1.0,737.5413533834586,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1990,1.0,0,1.5,2.0,1.0,2323.6470588235293,500.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0
TX12,1992,1.0,0,1.5,1.0,1.0,1809.5391705069123,0.0,0.0,1.0,1.0,1.0,521.7236467236468,633.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1994,1.0,0,1.5,1.0,0.0,2697.2727272727275,0.0,0.0,1.5,1.0,0.0,467.2842465753425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX12,1996,1.0,0,1.5,2.0,1.0,1859.1330472103004,2000.0,0.0,1.0,2.0,2.0,545.9163802978236,0.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0
TX12,1998,1.0,0,1.0,1.0,2.0,1233.4723618090452,0.0,0.0,1.0,1.0,1.0,559.3120393120394,0.0,593.75,0.0,0.0,0.0,0.0,0.0,0.0
TX12,2000,1.0,0,2.0,1.0,2.0,1216.546052631579,0.0,421.0,1.0,1.0,1.0,552.1060606060606,0.0,449.13793103448273,0.0,0.0,0.0,0.0,0.0,0.0
TX12,2002,1.0,0,1.0,0.0,2.0,1416.144144144144,0.0,5000.0,1.0,0.0,1.0,633.6382978723404,0.0,625.0,1.0,0.0,1.0,0.0,0.0,0.0
TX12,2004,1.0,0,1.0,1.0,1.0,1799.5736434108528,0.0,0.0,1.0,0.0,1.0,730.6813471502591,0.0,472.82608695652175,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1980,1.0,0,1.0,1.0,1.0,535.578125,0.0,0.0,1.0,1.0,1.0,711.1666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX13,1982,1.0,0,1.0,1.0,1.0,800.2169811320755,0.0,0.0,1.0,1.0,2.0,657.495145631068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1984,1.0,0,1.0,1.0,1.0,860.9422222222222,0.0,0.0,1.0,1.0,1.0,694.7671232876712,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1986,1.0,0,1.5,2.0,1.0,805.9640718562874,0.0,0.0,1.0,1.0,1.0,664.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1988,1.0,0,1.0,1.0,1.0,1000.0,0.0,0.0,1.5,3.0,6.0,747.6377952755905,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1990,1.0,0,1.0,1.0,1.0,1550.6654545454546,0.0,0.0,1.5,1.0,2.0,503.713163064833,0.0,575.0,0.0,0.0,1.0,0.0,0.0,0.0
TX13,1992,1.0,0,1.0,1.0,1.0,1458.8148148148148,0.0,0.0,1.0,1.0,3.0,506.0148936170213,500.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1994,1.0,0,1.0,1.0,1.0,1856.883597883598,0.0,0.0,1.0,1.0,2.0,508.00700525394046,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1996,1.0,0,2.0,3.0,1.0,911.0833333333334,0.0,3756.0,1.0,2.0,1.0,453.69135802469134,0.0,446.875,0.0,0.0,0.0,0.0,0.0,0.0
TX13,1998,1.0,0,1.0,2.0,1.0,883.2231404958678,0.0,25734.5,1.0,2.0,1.0,465.5,0.0,806.25,0.0,0.0,0.0,0.0,0.0,0.0
TX13,2000,1.0,0,1.0,2.0,1.0,1476.2767295597484,0.0,8779.0,1.0,1.0,1.0,443.4984520123839,0.0,758.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0
TX13,2002,1.0,0,1.0,0.0,1.0,1364.1746031746031,0.0,11846.0,1.0,0.0,1.0,543.6835106382979,0.0,606.25,0.0,0.0,0.0,0.0,0.0,0.0
TX13,2004,1.0,0,1.0,0.0,1.0,1702.0217391304348,0.0,0.0,1.0,0.0,1.0,778.0487804878048,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0
TX14,1980,1.0,0,2.0,3.0,1.0,763.5633802816901,1148.0,0.0,2.0,3.0,1.0,768.3534482758621,550.0,375.0,1.0,1.0,0.0,120.0,0.0,0.0
TX14,1982,1.0,0,1.0,2.0,1.0,1328.5486725663716,0.0,0.0,1.0,2.0,1.0,720.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1984,1.0,0,1.0,1.0,1.0,1465.3756345177665,0.0,0.0,1.0,1.0,2.0,736.5671641791045,0.0,714.2857142857143,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1986,1.0,0,1.0,1.0,1.0,1267.7403846153845,0.0,0.0,1.0,2.0,1.0,741.792270531401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1988,1.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,749.7222222222222,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1990,1.0,0,1.5,1.0,1.0,1486.2995594713657,0.0,0.0,1.0,1.0,2.0,507.26636904761904,0.0,714.2857142857143,1.0,0.0,1.0,120.0,0.0,0.0
TX14,1992,1.0,0,1.0,1.0,0.0,1157.4411764705883,0.0,0.0,1.0,1.0,0.0,471.5776397515528,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1994,1.0,0,1.0,1.0,1.0,1574.0550458715597,0.0,0.0,1.0,1.0,1.0,482.95873786407765,625.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1996,1.0,0,1.5,0.0,3.0,1443.7875647668393,0.0,1143.5,2.0,1.0,3.0,636.672760511883,599.9,489.14285714285717,0.0,0.0,0.0,0.0,0.0,0.0
TX14,1998,1.0,0,1.0,3.0,1.0,2061.455621301775,0.0,4999.5,1.5,3.0,2.0,566.4056224899598,479.1666666666667,600.0,1.0,0.0,0.0,100.0,0.0,0.0
TX14,2000,1.0,0,1.0,2.0,1.0,2637.296511627907,1500.0,0.0,1.0,1.0,1.0,565.1851851851852,521.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX14,2002,1.0,0,1.0,1.0,1.0,1149.1904761904761,0.0,0.0,1.0,2.0,1.0,548.056112224449,0.0,500.0,0.0,1.0,0.0,0.0,0.0,0.0
TX14,2004,1.0,0,1.0,0.0,1.0,1060.142857142857,0.0,0.0,1.0,0.0,1.0,915.4761904761905,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1980,1.0,0,1.0,1.0,0.0,423.9056603773585,0.0,0.0,1.0,1.0,0.0,607.1428571428571,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1982,1.0,0,1.0,1.0,0.0,588.5593220338983,0.0,0.0,1.0,1.0,0.0,833.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1984,1.0,0,1.0,1.0,0.0,763.1060606060606,0.0,0.0,1.0,1.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1986,1.0,0,1.0,1.0,0.0,940.0,0.0,0.0,1.0,0.0,0.0,635.1351351351351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,595.7786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1990,1.0,0,1.0,1.0,0.0,1040.6190476190477,0.0,0.0,1.0,1.0,0.0,598.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1992,1.0,0,1.0,1.0,1.0,1210.53,0.0,0.0,1.0,1.0,1.0,601.9795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1994,1.0,0,1.0,1.0,1.0,1474.6917293233082,0.0,0.0,1.0,3.0,2.0,638.6134453781513,708.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1996,1.0,0,2.0,4.0,0.0,1274.7264957264956,750.0,0.0,1.0,4.0,2.0,540.8742857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,1998,1.0,0,1.5,1.0,0.0,1100.2307692307693,0.0,0.0,1.0,1.0,1.0,787.6315789473684,708.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,2000,1.0,0,1.0,1.0,0.0,1149.1702127659576,13225.0,0.0,1.0,1.0,0.0,757.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,2002,1.0,0,1.0,1.0,0.0,1439.75,2925.25,0.0,1.0,1.0,0.0,737.9310344827586,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX15,2004,1.0,0,1.0,1.0,0.0,1516.9195402298851,0.0,0.0,1.0,1.0,1.0,854.3641975308642,1458.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1980,1.0,0,1.0,1.0,0.0,1054.1574803149606,0.0,0.0,1.0,1.0,0.0,798.9661835748792,668.75,0.0,1.0,1.0,0.0,96.25,0.0,0.0
TX16,1982,1.0,0,2.5,5.0,2.0,1268.3827586206896,1500.0,2000.0,1.5,6.0,2.0,730.7151898734177,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1984,1.0,0,2.5,3.0,2.0,1357.6367346938775,782.5,2847.5,2.0,2.0,1.0,732.3809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1986,1.0,0,1.5,2.0,2.0,1174.439393939394,500.0,1600.0,1.0,1.0,1.0,736.635294117647,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,600.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1990,1.0,0,1.0,1.0,0.0,738.9174311926605,0.0,0.0,1.0,1.0,0.0,625.3097345132743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1992,1.0,0,1.0,1.0,3.0,1673.527093596059,0.0,0.0,1.0,2.0,3.0,499.77927927927925,500.0,475.0,0.0,0.0,1.0,0.0,0.0,0.0
TX16,1994,1.0,0,1.5,2.0,2.0,1854.5,0.0,0.0,1.0,2.0,3.0,499.789247311828,950.0,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1996,1.0,0,3.0,4.0,1.0,1346.0133333333333,1366.7307692307693,0.0,1.0,5.0,2.0,522.520202020202,523.0769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,1998,1.0,0,2.0,2.0,0.0,1590.0227272727273,0.0,0.0,1.0,1.0,0.0,563.8888888888889,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,2000,1.0,0,1.5,3.0,1.0,1018.421052631579,10918.5,0.0,1.0,1.0,1.0,658.3670212765958,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,2002,1.0,0,1.0,1.0,0.0,1414.2337662337663,6388.25,0.0,1.0,1.0,0.0,759.2417582417582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX16,2004,1.0,0,1.0,1.0,1.0,1806.1728395061727,0.0,0.0,1.5,1.0,2.0,709.7014925373135,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1980,1.0,0,1.0,1.0,0.0,358.3695652173913,0.0,0.0,1.0,1.0,0.0,275.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX17,1982,1.0,0,2.0,2.0,0.0,439.1927710843373,0.0,0.0,1.0,1.0,0.0,875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1984,1.0,0,1.0,1.0,0.0,511.39473684210526,0.0,0.0,1.0,1.0,0.0,937.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1986,1.0,0,1.0,1.0,0.0,545.6576576576576,0.0,0.0,1.0,1.0,0.0,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1988,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1990,1.0,0,1.0,1.0,0.0,745.5151515151515,0.0,0.0,1.0,1.0,0.0,336.8131868131868,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1992,1.0,0,1.0,1.0,1.0,882.7731958762887,0.0,0.0,1.0,1.0,1.0,365.66265060240966,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1994,1.0,0,1.0,1.0,1.0,1180.2380952380952,0.0,0.0,1.0,1.0,2.0,496.8888888888889,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1996,1.0,0,1.0,1.0,1.0,1401.2662116040956,0.0,0.0,1.5,1.0,1.0,499.27477477477476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,1998,1.0,0,1.0,1.0,1.0,2281.17037037037,0.0,0.0,1.0,1.0,1.0,511.1578341013825,625.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,2000,1.0,0,1.0,1.0,1.0,1527.412408759124,12860.5,0.0,1.0,1.0,2.0,471.2392857142857,366.6666666666667,666.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
TX17,2002,1.0,0,1.0,1.0,1.0,1751.2656826568266,9709.75,0.0,1.0,1.0,1.0,548.586118251928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX17,2004,1.0,0,2.0,1.0,6.0,5350.902671755725,7500.0,0.0,1.5,1.0,6.0,845.6422459893048,1291.6666666666667,875.6923076923077,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1980,1.0,0,2.0,2.0,0.0,481.81081081081084,300.0,0.0,3.0,3.0,0.0,745.8823529411765,0.0,0.0,1.0,3.0,0.0,10.0,0.0,0.0
TX18,1982,1.0,0,1.0,2.0,0.0,580.3714285714286,3332.0,0.0,1.0,2.0,0.0,863.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1984,1.0,0,2.0,2.0,0.0,657.9439252336449,0.0,0.0,1.0,1.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1986,1.0,0,2.0,2.0,0.0,729.34375,0.0,0.0,1.0,1.0,0.0,833.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1988,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,888.8888888888889,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1990,1.0,0,4.0,4.0,0.0,1050.7317073170732,937.5,0.0,2.0,0.0,0.0,609.5238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1992,1.0,0,1.5,4.0,1.0,1023.1891891891892,1558.0,0.0,1.0,2.0,1.0,447.9483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1994,1.0,0,2.0,4.0,0.0,1364.9612403100775,1582.8,0.0,1.0,2.0,1.0,489.69736842105266,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1996,1.0,0,2.0,2.0,1.0,1459.2295081967213,2793.3333333333335,0.0,1.5,1.0,2.0,550.6782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,1998,1.0,0,1.0,1.0,0.0,1019.536231884058,0.0,0.0,1.0,1.0,0.0,605.2173913043479,916.6666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0
TX18,2000,1.0,0,1.0,1.0,0.0,1175.1443298969073,0.0,0.0,1.0,1.0,1.0,491.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,2002,1.0,0,1.0,1.0,0.0,1820.7592592592594,0.0,0.0,1.0,1.0,0.0,604.5977011494252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX18,2004,1.0,0,1.0,1.0,0.0,1750.8636363636363,1000.0,0.0,1.0,1.0,0.0,676.1046511627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1980,1.0,0,1.0,1.0,1.0,451.4117647058824,0.0,0.0,1.0,1.0,0.0,275.7281553398058,500.0,0.0,1.0,1.0,0.0,140.9090909090909,0.0,0.0
TX19,1982,1.0,0,1.0,1.0,0.0,624.2567567567568,0.0,0.0,1.0,1.0,0.0,747.8723404255319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1984,1.0,0,2.5,3.0,2.0,1043.224852071006,0.0,0.0,1.5,3.0,2.0,754.1666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1986,1.0,0,1.5,2.0,1.0,1249.8648648648648,0.0,0.0,1.5,2.0,1.0,786.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1988,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,773.6111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1990,1.0,0,1.0,1.0,1.0,639.4285714285714,0.0,0.0,1.0,0.0,1.0,516.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1992,1.0,0,1.0,0.0,1.0,887.8444444444444,0.0,0.0,1.0,0.0,1.0,358.60504201680675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1994,1.0,0,1.0,0.0,1.0,765.7142857142857,0.0,0.0,1.0,0.0,1.0,517.6470588235294,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1996,1.0,0,1.0,0.0,1.0,974.6285714285714,0.0,20801.5,1.0,1.0,1.0,305.0411522633745,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
TX19,1998,1.0,0,1.0,0.0,1.0,1257.142857142857,0.0,81878.0,1.0,0.0,1.0,248.47908745247148,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
